"name", "basic_info", "cost_info", "avg_stars"
부산 광안리 문 베이 호텔, "이용안내 선착순 최대 1만원 쿠폰 무한 지급 야놀자에서 제공하는 MOON BAY HOTEL만의 쿠폰! MOON BAY HOTEL 오픈 행사 피크닉 세트 무료증정 (디럭스 오션 객실 타입 부터)웰컴룸 무료이용권 증정(전 객실)피크닉 세트는 매일 수량이 한정되어 있습니다.예약 순서대로 피크닉세트를 준비하여 제공 해 드립니다.야놀자 회원혜택성수기 및 특정일,공휴일에는 요금 변동이 있을 수 있습니다.주차 정보도보 특가로 예약하신 후 차량 들고 오신 경우에는 추가요금이 발생합니다.객실안내전객실 2인 기준입니다. 인원추가를 원하시는 경우 1인당 1만원 추가비용이 발생합니다. 침구추가시 인원추가 비용과 별도로 1만원 추가비용이 발생합니다. 고객님 개인 사정 상 투숙 중 이용 인원이 변경되더라도 체크 인 후 인원 추가비용 환불은 불가합니다.객실 호수 및 디자인은 호텔 운영 상황에 따라 랜덤 배정 됩니다.숙소 소개야놀자 회원 선정 우수 제휴점[2022년 여름 성수기 예약 상위 업체]2022년 1월 리뉴얼 오픈 문베이 호텔", 60,000원~, 4.3
부산 광안리 Y, "이용안내공지사항광안리 Y는 전객실 금연객실 입니다.기본인원 외 추가인원,추가침구 추가요금 발생합니다.신분증을 꼭 지참 해 주시기 바랍니다.자세한 사항은 프론트로 문의주세요.광안리 Y 예약 안내기본 2인 기준이며, 기준 초과 시 추가 금액 발생합니다.(스텐다드, 슈페리어 객실은 인원 추가 안됩니다.)객실 금액을 제외한 추가 인원 등의 추가 발생 금액은 현장 결제를 원칙으로 합니다.입실 시 신분증을 확인하고 미성년자는 입실이 제한됩니다.미성년자 혼숙 적발로 인한 입실 거부에 대해서는 취소 및 환불이 불가합니다.사전 협의되지 않은 시간에 체크인체크아웃 하실 경우 별도의 추가 금액이 발생됩니다.퇴실시간 초과시 추가요금이 자동 부과될 수 있습니다.객실키 분실시 분실비용이 발생합니다.(현장 결제만 가능)22시 이후 방문객은 제한되며 1시간 이상 머물시 숙박 인원으로 간주됩니다.(기준인원 초과시 추가요금이 발생할수 있습니다)야간 시간 지나친 소음 발생시 퇴실 조치되오니 주의 바랍니다.객실 물건 파손 및 도난 시 형사 처벌 받을 수 있습니다.고객 분실물은 퇴실일 부터 3개월 보관합니다.반려동물 동반 입실은 금지입니다.주차는 객실당 1대 가능합니다가성비 최고 숙소광안리에서 가성비가 좋은 숙소입니다.합리적인 가격으로 광안리 Y에서 좋은시간 보내세요!주변안내광안리해수욕장 200m, 도보로 2분거리입니다.민락회센터까지 130m, 도보로 1분거리입니다.수변공원까지 도보로 10분거리입니다.벡스코까지 차량 10분거리입니다.신세계백화점 센텀점 차량 10분거리입니다.기본규정성수기,특정일,공휴일 전일은 요금 변동이 있을 수 있습니다.특가 객실 예약 안내도보특가, 늦은입실, 깜짝특가 객실은 연박예약 불가합니다.숙소 소개2022.04 리뉴얼 오픈 완료깔끔한 외관과 청결한 객실, 넓은 주차장, 넷플릭스 지원 가성비 있는 호텔을 찾으신다면광안리 Y를 추천드립니다.", 50,000원~, 4.7
부산 광안리 오션 투헤븐 호텔, "이용안내체크인 시 본인 실물 신분증(사진필수) 확인스타일러와 공기청정기 설치전 객실에 스타일러와 코웨이 공기청정기가 비치되어있습니다.코로나19 방역안내투숙객의 안전을 위해 매일 세스코바이러스케어를 실시합니다전 객실 금연전객실 금연객실입니다!흡연실은 5층 야외 발코니에서 이용부탁드립니다.호텔 주변안내민락회센터 바로 옆, 도보 1분거리광안리해수욕장까지 약 200m, 도보 2분거리광안역까지 약 1.4km, 도보 17분거리수변공원까지 약 1.1km, 도보 15분거리숙소 소개야놀자 회원 선정 우수 제휴점[2021년 여름 성수기 예약 상위 업체]바다가 한 눈에 보이는 오션 투헤븐!!지금 바로 찾아오세요!", 57,000원~, 4.8
부산 광안 YAJA 광안리점, "이용안내객실이용 안내모든 객실은 2인기준 요금이며 인원추가는 가능하나 음주 소란행위시 환불없이 퇴실조치 합니다.전 객실 금연입니다 (객실내 흡연으로 인한 문제발생시 변상조치 합니다)흡연은 1층 주차장에서만 가능합니다.자정이후 음주 소란행위 삼가해주시기 바랍니다.(타객실 항의 요청시 환불없는 강제퇴실조치 되오니 이점 숙지 하시길 바랍니다.)객실 슬리퍼는 객실이외 신고 다닐수 없습니다(외출시 객실 슬리퍼 착용시 변상조치됨을 알려드립니다.)애완동물 동반 입실 불가함을 알려드립니다.객실 내 취사행위 적발시 환불없이 즉시 퇴실됨을 알려드립니다.연박 객실의 청소의 경우는 고객의 요청이 있을 시 해 드립니다.위 사항에 해당하는 고객의 부주의한 행동으로 본 점에 해가 될 경우 변상조치됨을 알려드립니다.YAJA 광안리점 기본규정 입니다. 성수기 및 특정일, 공휴일(전일 포함)에는 요금 변동이 있을 수 있습니다.디자인호텔 특성상 동일한 타입이나 객실 내부 디자인이 상이 할 수 있습니다.본 점 내부 사정에 따라 어메니티는 변경될 수 있습니다.별도의 요청이 없을 경우, 오시는 순서대로 객실이 배정됩니다.퇴실시간 이후 퇴실시, 추가 시간당 10,000원의 요금이 부과 될 수 있습니다.Late CheckOut을 원하실 경우 미리 말씀해 주시기 바랍니다.객실당 인원 추가는 일인당 15,000원의 요금이 가산됩니다.(별도 현장결제)침구 추가시 10,000원의 요금이 가산됩니다.(별도 현장결제)본 점은 전객실이 금연실로 운영중입니다.(건물내에선 모든곳이 금연입니다)미성년자 숙박 제한 안내입실 시 신분증을 확인 하오니 양해 부탁드립니다.미성년임에도 예약 시 체크인 거부되며 그로인한 환불은 되지 않습니다.주변 안내광안리 해수욕장 100m 도보 1분벡스코 1.5Km 도보 15분 자동차 5분해운대 해수욕장 4Km 자동차 15분민락회센터 타운 100m 도보 1분부산수변공원 900m 도보 10분 광안비치랜드 250m 도보 4분부산 MBC 400m 도보 6분 신세계백화점 1.5Km 도보 15분 자동차 5분영화의전당 1.5km 도보 15분 자동차 5분주차장 사용안내숙박 및 대실 예약 시간 전 주차시 카운터로 문의 바랍니다.숙박 및 대실 퇴실후 잠깐동안 주차시 카운터로 문의 바랍니다.객실당 차량은 1대만 주차가능 합니다.전 객실 넷플릭스전 객실 넷플릭스 준비완료!!!이용 시간 및 예약 안내체크인 시간 및 체크아웃 시간 예약 및 문의사항은 프런트로 전화 부탁드립니다.오시는 길 주소부산 수영구 민락본동로11번길 74 호텔야자 광안리점환불규정 안내예약 취소에 따른 환불규정은 호텔야자 광안리점 내규에 따라 적용됩니다호텔야자 광안리점은 당일예약 취소는 절대 불가합니다. 이용안내 공지 확인해주시고 환불요청 건으로 전화하셔도 불가함을 알려드립니다.숙소 소개YAJA 광안리점은 야놀자 브랜드 호텔입니다.[HOTEL YAJA]야놀자가 만든 브랜드 호텔야자는 마음껏 놀고, 편히 쉬고, 푹 자다의 의미로 놀자, 쉬자, 자자의 3가지 의미를 함축하고 있습니다. 고객에게 무한한 감동을 전하고자 하는 호텔야자의 마음을 담아 2030세대의 신개념 놀이공간으로 항상 젊음의 문화를 응원하고 지원하겠습니다.", 20,000원~, 4.7
부산 수영 호텔 리버, "이용안내방역안내4.7 ~ 5.8 숙박대전 진행에 따라 더욱 철저한 방역을 시행하고 있습니다. 이용에 참고하시기 바랍니다.기본규정각 객실의 입실 기준을 확인바라며, 추가 인원시 현장에서 추가요금 결제됨을 알려드립니다.성수기 및 특정일, 공휴일(전일 포함)에는 요금 변동이 있을 수 있습니다.입실 시 신분증을 확인하고 미성년자는 입실이 제한됩니다(신분증을 꼭 지참해주시기 바랍니다.)불편사항 있을 시 언제든지 안내실에 문의주세요. 친절하게 답변해드리겠습니다~!", 30,000원~, 4.9
부산 광안리 YAM 광안리점, "이용안내전객실 리모델링 완료기본규정입실시 기준 인원은 2인이며, 추가 인원시 현장에서 추가요금 결제됨을 알려드립니다.객실은 체크인시 배정되며, 상기 이미지와 다를 수 있습니다. 상기 이미지의 객실 예약을 원하실 경우, 프런트로 문의 부탁드립니다성수기 및 특정일, 공휴일(전일 포함)에는 요금변동이 있을 수 있습니다.선착순쿠폰 EVENT[받아서 바로쓰는 인기숙소 할인 쿠폰]쿠폰획득 사용 방법예약을 원하시는 객실 상세 페이지에서 숙박 예약 터치쿠폰 목록에서 적용 가능한 쿠폰 터치쿠폰은 선착순이며, 조기마감 될 수 있습니다.숙소 소개2021년 12월 새로운 모습으로 오픈하였습니다.항상 고객분들에게 행복한 하루를 선물할 수 있도록 최선을 다하겠습니다.많은 이용 바랍니다광안리 도보 1분이내 초근접 숙소주차 40대 이상 가능(1객실 1주차), 광안리 인근 대형 주차장 완비가족 및 단체 손님 숙박 가능한 객실 구비(패밀리 트윈, 스위트 트윈)체크인 전 수화물 및 짐 보관 가능스낵바 고급 원두 커피 제공(프론트)노트북 대여 가능(프론트 문의)", 20,000원~, 4.7
부산 광안리 호텔 디 옴므, "이용안내이용안내 위치안내 주소: 부산 수영구 광안해변로 278번길 42, A동 3층 호텔주변안내: 민락 회센터 바로옆도보 1분거리광안리 해수욕장까지 약 200m 도보 2분거리수변공원까지 약 1km도보 10분거리주차안내 디옴므 호텔은 최대 250대 정도 수용이 가능한 넓은 지하주차장을 원활히 이용이 가능하십니다. 차량 이용 시 탐앤탐스 부산오션브릿지점을 검색하신 후 방문 해 주시면 해당 건물을 보다 편하게 찾으실 수 있습니다. 각 사이트별로 지정된 체크인시간 기준부터 호텔에서 무료로 차량등록을 해드리고 있으며, 체크인시간이전에 입차를 하신경우 본인부담이신점 참고부탁드립니다.주차는 지하1F2F, A동B동 상관없이 하시면되고, 프론트는 A동 3층입니다. (B동 출입문은 폐쇄되어 있음을 알려드립니다.)객실당 차량은 1대만 주차지원합니다. 1대의 차량이상일 경우, 주차지원이 불가하며 출차 시, 주차장에서 요금 지불 부탁드립니다.이용 시간 및 조식서비스체크인: 16시 체크아웃:오후12시얼리 체크인과 레이트 체크아웃의 비용은 객실 타입별로 상이하니 자세한 사항은 당 호텔로 전화 부탁드립니다.객실 호수 및 디자인은 제휴점 운영 상황에 따라 랜덤배정됩니다.무리한 체크인요청은 정중히 거절합니다.저희에게도 꼼꼼히 청소할 시간, 객실 점검할 시간이 필요합니다.컨티네탈 조식 이용안내 디옴므 호텔 이용 고객님에게 무료조식 제공(07:30AM ~ 09:00AM)조식은 토스트,시리얼,우유,쥬스,커피,약과,수입과자, 미니바이트 등으로 간단조식제공 됩니다. 객실이용 주의사항객실이용 주의사항 기준인원 초과 시, 1인 1박당 2만원의 추가금이 현장에서 청구됩니다. (침구류별도24개월 미만 1명 무료, 25개월~7세미만:1만원, 7세이상~성인:2만원)객실 내 침구류및 가구 등의 손상이 발생할 경우, 별도의 세탁비 및 금액이 청구됩니다.퇴실시간 이후 퇴실시 객실타입별로 상이한 레이트 체크아웃 비용이 청구됩니다.애완동물 동반입실은 불가하며,적발시 환불없이 퇴실조치합니다.모든 객실 내 금연구역입니다. 흡연으로 인한 화재경보 발생시 과태료10만원과 강제퇴실조치 됩니다.늦은시간까지 객실내에서 고성방가로 인해 다른객실에 불편함을 줄 경우 환불없이 퇴실조치 될수 있습니다. 편안한 호텔을 위해 양해 부탁드립니다.전 객실에는 식기류 및 취사도구가 구비되어 있지 않습니다.미성년자의 입실 가능 여부는 직접 제휴점에 확인 후 예약 진행 바랍니다.미성년자 예약으로 인해 발생하는 입실거부에 대해서는 취소환불이 불가합니다.객실 설명 스탠다드 더블: 도시 전망 또는 비전망 타입의 객실(객실 욕조X,스타일러 구비X) 디럭스 더블:도시 전망 또는 비전망 타입의 객실(객실 욕조O,스타일러 구비X) 디럭스 브릿지뷰: 부분 광안대교 전망의 객실(욕조유무 랜덤배정,스타일러 구비X)오션더블 A type: 오션 전망의 객실(전 객실 욕조O,스타일러 구비O) 풀 오션 더블: 시야 가림이 없는 풀오션 전망의 객실(전 객실 욕조O,스타일러 구비O) 오션더블 B type: 벽화로 장식된 오션 전망의 객실(전 객실 욕조O,스타일러 구비O) 로얄스위트: 시야 가림이 없는 풀오션 전망의 객실(객실 침실 옆 욕조O,스타일러 구비O)히노끼 룸: 시야 가림이 없는 풀오션 전망의 객실,저상형 침대,히노끼 욕조 (전 객실 히노끼탕 구비O,스타일러 구비O) 스페셜 스위트: 시야 가림이 없는 풀오션 전망의 객실로 보유 객실 중 가장 규모가 큼( 간단취사X,욕조O,스타일러 구비O)공지사항성수기 및 특정일, 공휴일에는 요금변동이 있을 수 있습니다. 체크인 시 본인 실물 신분증(사진필수) 확인을 진행합니다.숙소 소개GRAND OPEN2021년 5월 신축 오픈한 디 옴므(De Homme) 호텔 광안리점을 소개합니다.광안리 해수욕장 특유의 젊고 에너지 넘치는 분위기를 모티브로 설계되어 개성적이고 자유로운 컨셉을 추구하고 있습니다.탁 트인 오션뷰와 감각적인 인테리어로 이미 HOT한 디옴므 호텔에 오신것을 환영합니다!디옴므 호텔이 선보일 최고의 서비스와 다양한 혜택을 놓치지 마세요~", 25,000원~, 4.7
부산 광안리 BH스토리, "이용안내확인 사항연박상품은 최소2박이상입니다.1박시 추가비 발생합니다캘리그라피 포토존 운영아이스크림 팔아요 정말 맛있습니다카운터에 말씀해주세요퇴실시간 초과시 자동으로 시간당 1만원씩 부과되오니 양해부탁드립니다.성수기, 특정일 및 공휴일에는 요금변동이 있을 수 있으니 양해부탁드립니다.주차는 1객실당 1주차이오니 참고하시길 바랍니다.슈퍼카, 고가의 수입차량, 특수차량, 튜닝차량은 주차가 불가능할 수 있으니 전화문의 부탁드리며 추가 주차요금이 발생할 수 있으니 양해부탁드립니다.도보특가는 차량추차 책임지지 않으니 양해부탁드립니다.객실2인이상 추가인원은 평일1인당1만원,주말.성수기 1인당2만원입니다.(1인실은 1인이상) 특정일은 1인당5만원입니다.2022년부터 금연건물 시행합니다.지나친 음주는 삼가해주세요.주 변 안 내광안리해변까지 80m 도보로 30초민락타운 회센터까지 100m 도보로 1분30초광안리 카페거리까지 100m 도보로 1분30초 수변공원까지 1,200m 자동차로 2분 도보10분야놀자 회원혜택성수기 및 특정일, 공휴일(전일 포함)에는 요금 변동이 있을 수 있습니다.여름성수기, 공휴일, 각종축제 행사기간은 다소의 요금 변동이 있을 수 있으므로 프런트로 문의바랍니다.(715~825 성수기로 인한 요금변동이 있을수 있습니다.)[야놀자X셀프클리닝룸] 이용 가이드! 야놀자X셀프클리닝룸은 할인된 가격 또는 추가 시간이 적용된 객실로, 더욱 혜택을 받고 이용하실 수 있습니다.해당 객실을 이용하는 손님께서는 객실에서 발생한 쓰레기를 야놀자 봉투에 담아주신 후 퇴실하시면 됩니다.이용 후 정성스러운 후기를 작성해주시면, 추첨을 통해 커피 기프티콘을 제공해드립니다.많은 이용 부탁드립니다숙소 소개부산 광안리 꿈은 아늑한 분위기, 심플하고 편안함을 안겨드립니다.", 35,000원~, 4.2
부산 광안리 호텔 마레, "이용안내예약안내기준인원 2인이며 인원 추가시 1인당 1만원의 추가비용이 발생합니다.성수기 및 특정 공휴일은 요금 변동이 발생할 수 있습니다.체크인시 미성년자 확인절차로 인한 신분증 요구시에는 이에 응해 주셔야 하며, 거부시에는 입실을 할수 없으며 취소환불처리 불가합니다.연박이용시에는 (주말,성수기,공휴일)에는 연박추가비가 따로 있을 수 있습니다. 추가적으로 고객님의 실수나 부주의로 인한 예약실수는 취소환불처리 불가합니다.시설정보 안내2020년 8월 숙소 건물 전체 리모델링후 새롭게 오픈하였습니다. 전 객실 금연룸 입니다.전 객실 무료 Wifi 사용이 가능합니다.전 객실 고급 Bath Amenity(치약,칫솔 등) 무료 제공합니다.전 객실 벽면TV, 무소음 냉장고 및 시스템 에어컨이 설치되어 있습니다.프론트는 24시간 운영되고 있습니다.프론트에서 팩스,복사,프린터 사용이 가능합니다.로비에서 고급 원두커피와 아이스아메리카노를 무한 이용하실 수 있습니다. 1층 후문 주차장쪽에 흡연인을 위한 흡연구역이 설치되어 있습니다.위치안내광안리 해수욕장 초인접 위치로 백사장까지 도보로 30초에 위치하고 있습니다. 또한 지하철 2호선 금련산역,버스 수영구청정류장 도보 5분 이내 거리로, 차없이 도보로 방문하시기에도 편리합니다. 주차안내건물 1층 내외부 주차시설를 보유하고 있습니다.주차는 객실당 차량 1대만 가능합니다. (추가시 1대당 1만원 추가비용 발생)외부주차장 남천 바다로 24 바다주차장주차 전 호텔에 전화주셔서 차량번호 전달후 주차가능취소 및 환불규정 안내3일전 취소 100% 환불 (3일전 23시59분까지 취소 수수료 미발생)2일전 취소 70% 환불1일전 취소 50% 환불입실 1일~당일 취소 환불 불가 (noshow 포함)취소불가 상품(핫딜,미리예약,특가상품)은 환불이 불가 합니다. 취소 가능일은 영업일 기준으로 산정됩니다.가맹점 사정에 의한 취소 발생시 100% 환불 처리됩니다.숙소 소개광안대교와 광안리해수욕장이 한 눈에 보이는 호텔 마레광안리 해수욕장 숙박업 중에 가성비 갑 호텔입니다.", 25,000원~, 4.6
부산 수영 타임, "이용안내공지사항주차장 시설을 보유하고 있지 않습니다. 양해부탁드립니다.야놀자 회원혜택성수기 및 특정일, 공휴일(전일 포함)에는 요금 변동이 있을 수 있습니다.주변안내수영역 5번출구까지 70m, 도보로 1분거리 BEXCO까지 1.5Km, 자동차로 3분거리 APEC나루공원까지 812m, 도보로 10분거리 해운대해수욕장까지 5km, 자동차로 10분거리신세계백화점까지 1Km, 자동차로 2분거리숙소 소개수영역 5번출구까지 70m, 도보로 1분거리 BEXCO까지 1.5Km, 자동차로 3분거리", 20,000원~, 4.6
부산 수영 호텔 스미스, "이용안내 수영 호텔 스미스 공지사항 카니발.봉고.트럭은 사이트 예약불가(숙소문의) 문의없이 예약시 주차비 만원 부과연박 예약건은 입실일자부터는 중간에 취소 불가팩스, 복사 무료 이용 가능미성년자 예약시 환불없이 자동취소 처리3인이상 남녀 혼숙불가환불 규정 (야놀자 동일 적용) 당일 시 , 취소 처리 안됨호텔 스미스에만 있는 (모닝체크인) 입실 시간 04시~16시 (12시간) 숙소에 문의 부탁드립니다. 01083133608코로나19 관련 공지저희 호텔은 코로나19 예방을 위해 일 2회 자체방역을 실시하고 있습니다. 프론트 및 엘리베이터내에 손소독제를 비치하고 있습니다. 린넨 1회 사용을 원칙으로 하고 있으며 전 직원 마스크를 착용하고 있습니다.입퇴실 시간 안내입실 퇴실 시간은 평일기준이며 주말 및 특정일은 변동될 수 있습니다.자세한 사항은 프론트로 문의 주세요대실 이용안내주중(월~금) 대실 최대 8시간 이용 가능합니다.주말(토~일) 대실 최대 7시간 이용 가능합니다. 자세한 사항은 프론트로 문의 부탁드립니다.야놀자 회원혜택성수기 및 특정일, 공휴일(전일 포함)에는 요금 변동이 있을 수 있습니다.주변안내수영역 9번출구까지 70m, 도보로 1분거리 APEC나루공원까지 812m, 도보로 10분거리 신세계백화점까지 1Km, 자동차로 2분거리BEXCO까지 1.5Km, 자동차로 3분거리 광안리해수욕장, 광안리 민락회센터 차량 5분거리(택시 기본 요금) 천재지변 관련 공지태풍 등 천재지변에 의한 차량 파손 등 고객님의 피해에 대해 책임지지 않습니다.숙소 소개새롭게 리모델링한 부산 수영 호텔 스미스호텔 스미스 수영역점(부산광역시 수영구 수영로 69010)깔끔 리뉴얼된 숙소로 고객님들께 만족을 드리겠습니다", 25,000원~, 4.6
부산 수영 그랜드, "이용안내주차장시설을 보유하고 있지 않습니다 부산 수영 그랜드는 주차장시설을 보유하고 있지 않습니다.부산 수영그랜드는 주차시설을 보유하고 있지 않습니다추가인원당 1만원입니다야놀자 회원혜택성수기 및 특정일, 공휴일(전일 포함)에는 요금 변동이 있을 수 있습니다.주변안내수영역 5번 출구까지 70m 도보 1분 거리BEXCO까지 1.5Km 차량 3분 거리APEC나루공원까지 812m 도보 10분 거리해운대해수욕장까지 5km 차량 10분 거리신세계백화점까지 1Km 차량 2분 거리숙소 소개부산 수영 그랜드에서 행복한 하루 보내기", 18,000원~, 4.7
부산 광안리 호텔 프리마베라 in BUSAN, "이용안내체크인 시 본인 실물 신분증(사진필수)넷플릭스 NETFLIX 이용가능()넷플릭스 이용 가능넷플릭스ID가 필요하신 고객님께서는프론트로 문의 주시면 호텔직원이 로그인해드릴게요! :) 12:00~17:00클리닝점검TIME12~17시까지는 룸클리닝과 쾌적한 객실환경을 위한 2차 점검 시간입니다.얼리체크인 요청하지 않으신 경우에는, 깨끗한 청소와 정비를 위하여무리한 체크인요청은 자제 부탁드려요 :) 체크인: 17시 체크아웃: 익일12시얼리 체크인: 1시간당 10,000원레이트 체크아웃: 1시간당 10,000원 펜트하우스 스위트 파티룸: 1시간당 20,000원 얼리체크인을 요청하셔야할 경우 미리 호텔로 문의주시기바랍니다.전객실 간단 조식제공 am7:30~9:00 토스트, 씨리얼, 구운란, 쥬스, 컵라면, 약과 등 간단 조식 제공아메리칸브런치 신청:호텔 프론트로 문의주세요.광안리 고층 오션뷰 호텔 11층부터 객실 배정오션뷰를 기대하는 고객님들께서 만족할 수 있는 고층 객실!!11층부터 객실 배정이 되어, 뻥 뚫린 광안리 해수욕장을 내려다 볼수있어요! 고층 오션뷰를 원하시는 고객님들 서둘러 예약해주세요광안대교뷰 37.5도 브런치다이닝 CAFEAM 10:00~14:00까지 모닝브런치 이용권이 필요하신 고객님은프론트로 문의주세요.프리마베라 투숙객만을 위한 모닝 브런치or오믈렛 20%할인쿠폰 증정(이 외 메뉴 10%할인) 호텔 프리마베라 in BUSAN 위치 주소: 부산 수영구 광안해변로 278번길 42, A동 11층~14층호텔주변:민락 회센터 바로옆도보 1분거리광안리 해수욕장까지 약 200m 도보 2분거리수변공원까지 약 1km도보 10분거리주차최대 250대 정도 수용이 가능한 넓은 지하주차장을 원활히 이용이 가능하십니다.차량 이용 시 탐앤탐스 부산오션브릿지점을 검색하신 후 방문 해 주시면 해당 건물을 보다 편하게 찾으실 수 있습니다.지정된 체크인시간 기준부터 호텔에서 무료로 차량등록을 해드리고 있으며체크아웃 이후 출차시, 추가요금 정산이 되실 수 있는점 필히 참고 바랍니다.주차는 지하1F2F, A동B동 상관없이 하시면되고, 프론트는 A동 11층입니다.객실당 차량은 1대만 주차지원합니다. 1대의 차량이상일 경우, 주차지원이 불가하며 출차 시, 주차장에서 요금 지불 부탁드립니다.전객실 욕조,히노끼탕 주류 및 입욕제사용 불가모든 객실내 욕조, 히노끼탕은 입욕제 사용이 불가합니다.욕조 내에서 와인,맥주 등 주류를 마시거나 흘려서 색깔이염이 있는 경우 변상조취 함을 필히 알려드립니다.펜트하우스 이용안내숯불바베큐식기류취사도구 간단조리(인덕션)펜트하우스 객실에는 간단한 조리는 가능하나식기류 및 취사도구는 구비되어 있지 않으니 필요하시면 챙겨오셔야 합니다.이 점 꼭 주의바랍니다.( 침대구성: 더블더블) 거실 개별 오션테라스2인기준 1인추가시 1인당 2만원 현장추가 보조침구제공연박시 이용주의연박 이용시 룸클리닝이 필요하시면 프론트에 요청해주세요.마지막 룸클리닝 요청 시간: 18시이 후, 청소는 불가능 하오니 이점 주의바랍니다.11층 조식공간 간편조식 제공 조식 이용시간: am7:30 am9:00빵, 시리얼, 우유, 컵라면, 구운란, 주스, 다과 등기본규정 입실시 기준 인원 : 2인추가 인원시 현장에서 추가요금 결제됨을 알려드립니다.0세~24개월: 무료~6세: 10,000원7세~성인: 20,000원객실은 체크인시 배정되며, 다른 디자인의 객실로 배정될 수 있습니다.상기 이미지의 객실 예약을 원하실 경우, 프런트로 문의 부탁드립니다.성수기 및 특정일, 공휴일(전일 포함)에는 요금변동이 있을 수 있습니다.필독 객실 배정 시 객실 구조는 사진과 상이할 수 있습니다.침구 추가 시 별도의 비용이 발생합니다.전 객실 금연입니다.모든 객실은 2인 기준요금 입니다.1객실 1주차 무료 가능합니다.선착순쿠폰 EVENT [받아서 바로쓰는 인기숙소 할인 쿠폰]쿠폰획득 사용 방법예약을 원하시는 객실 상세 페이지에서 숙박 예약 터치쿠폰 목록에서 적용 가능한 쿠폰 터치쿠폰은 선착순이며, 조기마감 될 수 있습니다.숙소 소개프리마베라 (Primavera) 는 이탈리아어로 봄이라는 뜻입니다.봄의 희망과 꿈을 상징하는 이곳 !늘 바닷바람과 푸른 공기가 머무는 저희 Primavera in Busan에서 몸과 마음이 행복한 시간을 가지시길 바랍니다.", 30,000원~, 4.7
부산 광안리 그레이193, "이용안내HOTEL GRAY193만의 특별함전 객실 넷플릭스 이용가능전 객실 공기청정기 구비 완료 실내 살균 소독 및 공기 정화 매주 실시70대 동시 주차 가능전 투숙객 마스크팩 제공각층 LG 스타일러 비치최고급 요트투어 할인가 이용 가능셀프 세탁실 :: 세탁기건조기 구비 (세제 무료 제공)요트투어 안내오전 9시부터 오후 9시까지 정시 운행수영만 요트경기장~ 해운대~ 동백섬~ 마린시티~ 광안대교~ 수영만 요트경기장투어 전체 약 1시간 소요 자세한 사항은 호텔 0517104441로 문의 바랍니다 취소 공지 1일전 취소 50% 환불2일전 취소 70% 환불3일전 취소 100% 환불 (3일전 23시59분까지 취소 수수료 미발생)취소 가능일은 영업일 기준으로 산정됩니다.숙소 소개 네이버 실제후기 확인매장 청결수칙 준수 조식제공 최고의 바다 전망야놀자X그레이193 제휴로 즐겨보실 기회, 놓치지 마세요 ", 75,000원~, 4.7
